# SEDOV SOLUTION ASSUMING E=1, rho_up=1, t=1
#
# In general, you can define S = [rho_up / (E*t^2)]^(1/5), and scale
# the solution using r -> r/S, v -> v / (S*t), rho -> rho * rho_up,
# and P -> P * rho_up / (S*t)^2.
#
# Gamma =  1.40000000E+00
# r_0 (shock location) =  1.03277747E+00
#
# Number of sample points = 1000
# COLUMNS:
# 1 = r
# 2 = v
# 3 = rho
# 4 = P
#
# SOLUTION:
 2.92276023E-01   8.35075275E-02   1.44167985E-04   5.19754147E-02  
 2.93308801E-01   8.38026103E-02   1.48032884E-04   5.19754237E-02  
 2.94341578E-01   8.40976931E-02   1.51987261E-04   5.19754330E-02  
 2.95374356E-01   8.43927761E-02   1.56032863E-04   5.19754426E-02  
 2.96407133E-01   8.46878593E-02   1.60171465E-04   5.19754524E-02  
 2.97439911E-01   8.49829425E-02   1.64404869E-04   5.19754627E-02  
 2.98472688E-01   8.52780259E-02   1.68734909E-04   5.19754730E-02  
 2.99505465E-01   8.55731094E-02   1.73163441E-04   5.19754838E-02  
 3.00538243E-01   8.58681931E-02   1.77692356E-04   5.19754949E-02  
 3.01571020E-01   8.61632769E-02   1.82323573E-04   5.19755064E-02  
 3.02603798E-01   8.64583609E-02   1.87059041E-04   5.19755181E-02  
 3.03636575E-01   8.67534450E-02   1.91900738E-04   5.19755302E-02  
 3.04669353E-01   8.70485293E-02   1.96850672E-04   5.19755428E-02  
 3.05702130E-01   8.73436137E-02   2.01910888E-04   5.19755556E-02  
 3.06734908E-01   8.76386983E-02   2.07083456E-04   5.19755687E-02  
 3.07767685E-01   8.79337831E-02   2.12370478E-04   5.19755823E-02  
 3.08800463E-01   8.82288681E-02   2.17774091E-04   5.19755963E-02  
 3.09833240E-01   8.85239532E-02   2.23296462E-04   5.19756107E-02  
 3.10866018E-01   8.88190385E-02   2.28939796E-04   5.19756255E-02  
 3.11898795E-01   8.91141241E-02   2.34706325E-04   5.19756406E-02  
 3.12931573E-01   8.94092098E-02   2.40598315E-04   5.19756563E-02  
 3.13964350E-01   8.97042957E-02   2.46618073E-04   5.19756724E-02  
 3.14997127E-01   8.99993819E-02   2.52767933E-04   5.19756889E-02  
 3.16029905E-01   9.02944682E-02   2.59050265E-04   5.19757060E-02  
 3.17062682E-01   9.05895548E-02   2.65467479E-04   5.19757235E-02  
 3.18095460E-01   9.08846416E-02   2.72022017E-04   5.19757414E-02  
 3.19128237E-01   9.11797287E-02   2.78716355E-04   5.19757600E-02  
 3.20161015E-01   9.14748160E-02   2.85553011E-04   5.19757790E-02  
 3.21193792E-01   9.17699035E-02   2.92534535E-04   5.19757985E-02  
 3.22226570E-01   9.20649913E-02   2.99663518E-04   5.19758186E-02  
 3.23259347E-01   9.23600794E-02   3.06942586E-04   5.19758392E-02  
 3.24292125E-01   9.26551677E-02   3.14374404E-04   5.19758604E-02  
 3.25324902E-01   9.29502563E-02   3.21961676E-04   5.19758822E-02  
 3.26357680E-01   9.32453452E-02   3.29707146E-04   5.19759045E-02  
 3.27390457E-01   9.35404344E-02   3.37613594E-04   5.19759276E-02  
 3.28423235E-01   9.38355239E-02   3.45683845E-04   5.19759512E-02  
 3.29456012E-01   9.41306137E-02   3.53920761E-04   5.19759754E-02  
 3.30488789E-01   9.44257038E-02   3.62327245E-04   5.19760003E-02  
 3.31521567E-01   9.47207942E-02   3.70906242E-04   5.19760259E-02  
 3.32554344E-01   9.50158850E-02   3.79660737E-04   5.19760522E-02  
